OriginLat,OriginLon,AccessLat,AccessLon,People
50.2306794404436,-121.57930873264,50.23038,-121.579,3
50.231074337189,-121.583586438183,50.23125,-121.5836,1
50.2310866321695,-121.583350678196,50.23125,-121.5836,2
50.2313271365254,-121.582754598056,50.23125,-121.5836,4
50.2311061919715,-121.582792576768,50.23125,-121.5836,2
50.2310353908353,-121.582100449767,50.23117,-121.5825,1
50.2309880655046,-121.581979174737,50.23117,-121.5825,4
50.2308941838457,-121.582697017192,50.23117,-121.5825,3
50.2310535003012,-121.582673725995,50.23117,-121.5825,3
50.2309305171638,-121.580887874474,50.23113,-121.5813,4
50.2312480247636,-121.581630208053,50.23113,-121.5813,4
50.2308450197173,-121.580221539135,50.23114,-121.5804,3
50.230847244522,-121.580695633988,50.23114,-121.5804,3
50.2314988974734,-121.582889422286,50.2318,-121.5833,1
50.2319072229859,-121.583314322007,50.2318,-121.5833,3
50.2319047960844,-121.583608935288,50.2318,-121.5833,2
50.2320427305593,-121.582909183915,50.2318,-121.5833,1
50.2320522043588,-121.583605925384,50.2318,-121.5833,3
50.2316536343723,-121.582655588897,50.23176,-121.5823,5
50.2318929823679,-121.582355475266,50.23176,-121.5823,1
50.2317152470617,-121.582511412479,50.23176,-121.5823,2
50.2316073722859,-121.582554022013,50.23176,-121.5823,4
50.2316669711522,-121.581389602322,50.23173,-121.5812,2
50.2314845370114,-121.581638810881,50.23173,-121.5812,2
50.2316776058447,-121.581148593352,50.23173,-121.5812,1
50.231442910235,-121.581531524419,50.23173,-121.5812,4
50.2317994581484,-121.5810653736,50.23173,-121.5812,1
50.2315283165544,-121.581089925103,50.23173,-121.5812,1
50.2318596213354,-121.580233809182,50.23174,-121.5805,1
50.2315852668805,-121.580534466829,50.23174,-121.5805,2
50.2318583198927,-121.580690030326,50.23174,-121.5805,1
50.231902992757,-121.580134736917,50.23174,-121.5805,2
50.2326299848123,-121.582819740381,50.23235,-121.5831,1
50.232191952465,-121.582990485875,50.23235,-121.5831,4
50.2321836495836,-121.583040846054,50.23235,-121.5831,4
50.2324444394532,-121.583032348829,50.23235,-121.5831,1
50.2323384871016,-121.581948710505,50.23235,-121.5822,4
50.2320533918,-121.58119334167,50.23232,-121.581,2
50.2320545135279,-121.580087520262,50.23234,-121.5804,2
50.2328863572652,-121.582834813551,50.23274,-121.5826,1
50.2331935753562,-121.583086015645,50.23274,-121.5826,2
50.2330693107427,-121.583160867814,50.23274,-121.5826,5
50.2328587283921,-121.582936014015,50.23274,-121.5826,1
50.2332182643907,-121.582634078356,50.23274,-121.5826,1
50.2327682674178,-121.581989511255,50.23297,-121.582,4
50.2329298263747,-121.580801232317,50.23297,-121.5814,2
50.2329953268636,-121.579828444634,50.23293,-121.5802,2
50.2334085088895,-121.581843242756,50.23347,-121.5818,3
50.2336899419965,-121.582317257616,50.23347,-121.5818,5
50.2337012670703,-121.580773133336,50.23344,-121.5812,1
50.233528551082,-121.581631217947,50.23344,-121.5812,1
50.2363849863969,-121.575562429789,50.23658,-121.5757,4
50.2372694611863,-121.575205787822,50.23712,-121.5754,1
50.2373796793257,-121.5750065636,50.23712,-121.5754,2
50.237272691675,-121.575384858538,50.23712,-121.5754,2
50.237924607265,-121.575064921168,50.23765,-121.5751,3
50.2378927482032,-121.575071161995,50.23765,-121.5751,2
50.2376118528542,-121.574679939958,50.23783,-121.575,3
50.2378250710766,-121.574326298065,50.23783,-121.575,3
50.2381430960085,-121.574819827735,50.23829,-121.5744,2
